	phone	review
6267	Xolo Q700s (Black)	nice product awesome camera clarity better than samsung galaxy duos 2  micro max canvas going to buy another one for my brother
6268	Xolo Q700s (Black)	xolo q700s good handsetbut record sound very lowcamera clarity bettergalery menu very very better and cute
6269	Xolo Q700s (Black)	bugdet device with good performance
6270	Xolo Q700s (Black)	reasonably good smart phone under 8 thousandreasonably good smart phone under 8 thousand reasonably good smart phone under 8 thousand
6271	Micromax Fire A093 (White-Silver)	phone is good however display quality is not upto the markother brands provide better display at this price range ram is too low rear camera is good but front camera is poor like nokias vga cameras overall 5 out of 10
6272	Micromax Fire A093 (White-Silver)	good
6273	Samsung Galaxy Core GT-I8262 (Metallic Blue)	its a good phone by samsung in a budget category getting 43 screen with 1 gb ram is very good combination  however the body is made by cheap material the screen resolution is not good compare to moto g and off course camera quality is average  if anyone wants budget phone with good configuration then go for galaxy core
6274	Samsung Galaxy Core GT-I8262 (Metallic Blue)	i have purchased this phone after research of phones in market i found it is a good choice after using it for one month i can get good battery backup after setting inbuilt battery saving function i got 2 days battery backup for my average use screen quality is decent and the sound quality too i like the quality of  sound through headphone its amazing no lags in general games like subway surfers temple run2 etc if battery saving is off battery saving mode reduces game performance overall its a good choice over sony xperia m  lg l7 ii dual p715 i think its worth to buy because of good display ram 1gb internal memory 8gb and good performance
6275	Samsung Galaxy Core GT-I8262 (Metallic Blue)	this item working good but dont keep battery power  maximum power 5 hrs thats all then low battery   this mobile poor power storage
6276	Samsung Galaxy Core GT-I8262 (Metallic Blue)	i m frequent purchaser from amozon as frequent as 10 items in a month but i am very much unhappy  with the amazon sellers who are selling the phone to us they are manipulating the phones or selling defective goods to the customers its a serious issue people gets attracted to the fascinating rates but at the end suffers after purchase  i have second experience as my this phone screen was gone only in 15 days of use same with my nokia 105 within 15 days its not at all working or getting on  amzon have to work for customer satisfaction and find the proper sourcing
6277	Samsung Galaxy Core GT-I8262 (Metallic Blue)	warranty certificate  packing material list yet not receivedoperating manual also not receivedkindaly send it as soon as possibleso i utilise it
6278	Samsung Galaxy Core GT-I8262 (Metallic Blue)	processing is slow after installing few more app its become slow camera quality is good a a a a a
6279	Samsung Galaxy Core GT-I8262 (Metallic Blue)	price of this product samsung galaxy core gti8262 in this site is bit high compare to other site this should revise by this site
6280	Samsung Galaxy Core GT-I8262 (Metallic Blue)	battery issues   gets switched off doesnt get charged properly etcetc otherwise ok performance dont buy from next online very poor after sales response
6281	Samsung Galaxy Core GT-I8262 (Metallic Blue)	ordered for my mom who was upgrading from a basic to a smartphone compared prices in all local stores  online  amazon offered the best price the order arrived in 2 days  good phone mom is very happy with the performance and wouldnt part with it
6282	Samsung Galaxy Core GT-I8262 (Metallic Blue)	samsung galaxy core is a budget 1gb ram device from samsung released in june 2013 it was a decent device when it was launchedbut nowfor the price you can get far better devices  display  480 x 800 pixels 43 inches ie only 217 ppi the screen brightness is not that greatwhich means it is very difficult to see the screen under sunlight the viewing angles are goodthere is also no light sensor which means auto brightness feature is not there  processor  dualcore 12 ghz cortexa5 processor this is no powerhouse good enough for your day to day tasksbut lags behind the quadcore processors coming with similarly priced devices like canvas magnus turbo minixolo q series moto g etc  antutu benchmark  7470  for a comparison to show how low the performance is xolo q700 scores  13000 micromax turbo mini  17000   camera  5 mp  the image quality is not that great it cant even record 720p hd videos while even many under rs 8000 devices are able to  operating system  samsung touchwizui on top of old android 41 jellybean  battery  1800mah this is not good enough to take you through one day of moderate use with internet on cheaper xolo q700 priced at rs 8500 ships with a 2400mah one is to be noted  verdict  galaxy core is not a value for money device in my opinion as many other devices coming at this price ships with far better performing components and newer android version buy this only if you want a branded budget device and are ok with the issues it comes with
6283	Samsung Galaxy Core GT-I8262 (Metallic Blue)	the delivery of the product was in time however just after two days of usage the charger went bad had called up amazon to query about the matter i was told to get in touch with samsung services but again the samsung services replied that the item was not in there stock and i had to atleast wait for 15 days to get it replaced the fact remains that i had bought this item as a gift to my sister and any gift turning out bad is totally embarassing hopefully next time onwards they wud check the items thousand more times before shipping it to the buyer
6284	Samsung Galaxy Core GT-I8262 (Metallic Blue)	the product is good but amazon has delivered a defective piece to me  the device heats up and also there is reception problem the device looses connectivity every now and then  i hope that amazon will call me to address my concern  please do not buy phones from amazon
6285	Samsung Galaxy Core GT-I8262 (Metallic Blue)	decent phone but not upto the great mark with latest new launches in below 10000 price battery is the worst as it is not even lasting one full day not 24 hrs only 12 hours  we need to keep the charge always with us again without many applications installed this is frequently getting hanged which is the worst to deal
6286	Samsung Galaxy Core GT-I8262 (Metallic Blue)	i bought it from amazon  but i found it overheating and hang problem on first day of my buying
6287	Samsung Galaxy Core GT-I8262 (Metallic Blue)	i can get this product from local shop with cheaper price i mafe big mistake i bougt ig from amason with rs11755 in shop its rs 11600 this model not nice toobattery draining issuessome burning smell near speaker above thr batteryfacing hearing problems too
6288	Samsung Galaxy Core GT-I8262 (Metallic Blue)	i purchased it in april2014 for 10500 from amazongot delivered within 10 daysthis phone is good when comes to wide screen and battery backup but games like temple run and subway surfers doesnt run well on ittouch is not upto the markit gets charge quickly
6289	Samsung Galaxy Core GT-I8262 (Metallic Blue)	this item working good but dont keep battery power  maximum power 56 hrs thats all then low battery  this mobile poor power storage dont play games like temple run and subway surfers bcz of low battery
6290	Samsung Galaxy Core GT-I8262 (Metallic Blue)	the phone has all the key features and the price is very good it has a good camera samsung is quite sturdy
6291	Samsung Galaxy Core GT-I8262 (Metallic Blue)	its good smart phone i like it and saler service is also good  i got within their commitment thanks  for the same
6292	Samsung Galaxy Core GT-I8262 (Metallic Blue)	the shipping and handling was good also the phone fits my budget and expectation the only draw back i found was the phone get bit slower while downloading 23 video from whatsapp but its ok
6293	Karbonn Smart A92 (White-Silver)	ye it is very nice product and beuty is mindblowingwhight ois very less than other nice mobile everthanks alot amazon
6294	Karbonn Smart A92 (White-Silver)	liked the item very much planning to buy a similar or a better version of that model soon
6295	Karbonn Smart A92 (White-Silver)	touch problems
6296	Micromax Bolt A58 (Red)	i ordered this product after comparing across many sites believe me this is even better then phones available at cost of 50006000 in the market i purchased it at 3299 now its available at 3199 amazon is awesome i got the product shifted to me with in 2 days the packing was good  pros  experience android 422 512 mb ram a luxury at this price dedicated mali400 gpu for game playing it plays temple run with out lag very responsive touch screen dual core cpu can u believe it  fast enough to swap applications can play hd videos 3g with speed of 21mbps  cons at this price u cant expect much so its not really cons  only 130 mb internal storage some times it shows low internal memory error while installing app useless preinstalled apps likie hike messenger opera mini 3 in 1 bubbles which unnecessarily absorbs your internal memory which we definitely dont need in this 2m cameradecent enough u cant expect 5m camera with flash at this price  battery is ok for light users  recommendation  at the end it is a very decent phone and a steal deal at this price i will recommend this phone to those who want to experience a very good quality android phone at a very low price believe me u will get more than u ever wished at this price range amazon shipping facility is very decent and no one else can provide you this at this price
6297	Micromax Bolt A58 (Red)	this phone costs only 35k can say paisa vasool deal  when considering its performance  specs we are getting high speed 3g experiance at such a cheap rate having 512 mb ram and mali 400 gpu which i think is similar to some galaxy series mobiles and a 1 ghz mediatek processor when i searched more info about that processor came to know it can run  upto 13 ghz  two draw backs i found in this mobile is with battery life  internal storage but i found the remedy for both   after installing battery diffender  easy task killer from appstore the battery life improved considerably which is lasting even 2 days under normal usage now for dealing with memory problem i installed link2 sd now all apps which im inatalling can be linked to sd card now more than 34 apps are installed in my device and all of them running smoothly so im tottaly satisfied with micromax a 58 keep up the goodwork  microamax and thanks a lot for amazon for bringing the mobile safely and before estimated delivery date will purchace again and again from amazon  pros  1 superfast mediatec processor similar type of which being used in canvas fun and some other mobiles which  costs more than 5000 multi task capability  2 512 mb ram and mali 400 gpu  ensures smooth runnning of games even ice age village temple run subway surfers  3 android 422 jelly bean  supports all softwares availabe in app store  43g wow can even download a full movie within  30 mins  5 wifi hotspot  which is not mentioned in some online stores   cons  nothing  such a cheap price we are getting more than what we need 
6298	Micromax Bolt A58 (Red)	i brought this phone for inr 3649 from amazon 10 days back like other people i was also vary of the fact that micromax has a very poor reputation of putting bad phones and after sales service but i was proved wrong iam a first time android user and took a lot of time after zeroing on a58 and with amazon guarantee i couldnt be wrong i received the fone within 2 days of placing the orderiam very impressed by amazons delivery it was all very professionally done this was my first time when i shopped online and iam glad i chose amazon i was pleasantly surprised by fones performance it never lags despite low phone memory you can use 1moblie to download apps and games directly into memory card keeping the memory issue in check below are its pro and cons pro 1 light weight 2 smooth touch 3 jelly bean 22 best in battery management 4 512 mb ram show me another phone having 512 mb ram in this class i challenge you 51 ghz dual core 6 camera is better than people complain 7 video recording  it can record up to 856x480 resolution also in 640x480 pixels just select the video quality to fine and see it record in hd quality 8 speaker volume is good 9 sound quality on loudspeaker is good 10 2g speed is actually pretty fast 11 battery is decent it can last to 1 day 12 despite low resolution display is still very good 13 it gets fully charged in one and a half hour 14 no heating up even if using phone for long intervals like gaming internet etc  cons 1 35 inch display but it is still large enough for watching videos and surfing 2 display only 480 x 240 pixels  with 216k colors but again u wont notice that much of difference 3 battery life could have been better just 1200 mah 4 worst quality headset it wud have been better if it wasnt provided at all 5 low memory only 90 mb for games and apps but with 1mobile site problem can be solved  please remove all the doubts and go ahead this phone is a gem trust me it is a steal an play all kiind of games without any lag just install good antivirus and memory cleaner i havent  had any issue of heating up i use phone for gaming it still doesnt heat up    you can contact me if u have any doubts i am ordering it today again for myself i gave the other one to my sister need i say more kickass phone
6299	Micromax Bolt A58 (Red)	good mobile for the pricebut disappointed for no front camera amazon was prompt in sending it well packed to customer satisfaction thank u amazon
6300	Micromax Bolt A58 (Red)	its a amazing device in this range  it touch is very good n and also support multitasking  it also have gpu which enables u to run games very smoothly it is best device in this range by me the only thing i dislike about it is that it have only 90 mb of internal memory that reaches its limit only by installing 4 or 5 big application of about 30 mb  but it offers a great experience by using this mobile in this range range it offers a lot of nice features therefore i suggest u to buy the phone without thinking it is an amazing mobile by all these features it hides its cons that it have less internal memory
6301	Micromax Bolt A58 (Red)	good phone at this price range it has 512mb ram due to this it runs smooth very nice product but the only problem is its internal memory which is very less due to less internal memory you can not install all software
6302	Micromax Bolt A58 (Red)	having some problem due to internal memory is very low 90 mb only the 90 mb memory are completed in 23 apps only and after that the  sachin dhage 07507710088
6303	Micromax Bolt A58 (Red)	awesome phone cant get better than this at this pricetruly love this phone and amazonand yes great service too 
6304	Micromax Bolt A58 (Red)	my friend are like this product and its amazing deal price thanks  and also refer to my friends to buy amazon website
6305	Micromax Bolt A58 (Red)	this is a valueformoney product i have managed to buy this for about inr 3100 which was a steal  i have been using this phone for the last 89 months and somewhat satisfied with the performance with a good data plan you can experience a smartphone which does not punch a hole in the pocket the screen size is good enough to easily use a browser or internet apps with a reasonably good user experience  with time however the touch sensitivity has degraded sometimes i had to reboot the phone to accomplish normal touch functionality i use whatsapp facebook and a few other apps however the internal memory is small and you cannot download too many apps when you add a micro sd card you would therefore restrict it to storing your favourite music or other data
6306	Micromax Bolt A58 (Red)	hi frieands this is prasad i have  purchased this mobile at rs 3189  i have used this mobile for 6 months if u having very tight budget then go for it this is one of the good phone having one problem that is low internal memory every bolt 58 buyer will face this problem i have solution for that that is root root  is a super android user throw root u can remove in wanted app and also u can move app to memory card and much more how to root  download farmaroot 181 and install go app and where u will find root after root reboot your phone when rooting of your phone is success full u will find super su app how to move app to memory card  download app move app to memory card  apart from this u are having any problems contact me  prasadkadadi1gmai com
6307	Micromax Bolt A58 (Red)	good phone for the money  if you want to use this only for calling feature and minimal android features this is very good  only problem im facing is  not able to install more application because of less memory even after ive 32gb of sd card im not able to
6308	Micromax Bolt A58 (Red)	the phone at this price rate is  once a lifetime offer   simply outstanding yaar  pros dual core processor mali450 gpu 512 mob ram can play hd videos by default for me the best   3g up to 21mbps 2megapixels fixed focus camera gives 640×320 resolution which is excellent descent battery back up 422 jelly bean great touch  cons  nothing at all just rom should have been a little more  but look how much you are paying you are getting elephant for the price of chicken dont miss it cant find a better deal i got it for inr 3200 which is unbelievable i have brought 4 phones  recommended for all thank you micromax thank you amazonin
6309	Micromax Bolt A58 (Red)	i need an optimized smart phone and dont want to spend much amount and i need good phone i found this finally  everything is perfect as mentioned and if u find any faulty probably it is your bad luck  i think except the internal storage90mb everything is perfect one thing i can say is 34if anyone need a smart phone below 4000 with all good features u can undoubtedly go for this34  dont forget to buy external memory card along with this
6310	Micromax Bolt A58 (Red)	thanks to amazon and micromax i got the product in nicely packed box mobile is also more worthy than we pay
6311	Micromax Bolt A58 (Red)	i like it very much it has everything in such a small price i will purchase another one very soon
6312	Micromax Bolt A58 (Red)	its a good mobile from micromax at a comparative ratebattery is efficient and touch is good i recommend it as a normal user
6313	Micromax Bolt A58 (Red)	the only one cons of the dvice is low internal memory which can be overcomed by framaroot the easy way to root i boughy the phone ystrday  3500 but soon the price goes on decreasingnw its abt 32k only any ways its a paisa wasool deal good batter bckup nice display superb sppeedmore than xpectedonly disappointed thing was the damaged packingunexpected from amazon hope others wont get such a bad packing  note download framaroot app to root ur dvice to move apps from internal memory to sdcardits easy takes lessthan 1minute
6314	Micromax Bolt A58 (Red)	i ordered this phone on friday and received the product by saturday evening around 5 pm well packed and received the item safe i am much satisfied with the delivery now coming to product best buy for this amount without any second thought yet to use this product and can provide more feedback after using this mobile for couple of months
6315	Micromax Bolt A58 (Red)	in one word if i would like to say awesome phone within a budget of 34 k 3 main features 1 jellybean 422 2 35g with hotspot 3 512 mb ram
6316	iBall Cobalt Oomph 4.7D	battery backup is worstonly 1850mhzwithin an hour it drains almost 3040 batteryit gets heated even u hardly operate ur phone for 15 mins hardlyi will suggest not to buy this phonesound quality is not good and earphones are of very bad qualitydont waste ur moneyit is not worth iti m regretting buying this phone
6317	iBall Cobalt Oomph 4.7D	we ordered for a white colour phone and received grey white colour was expensive than the regulars
6318	Karbonn Titanium Wind W4 (White)	im rewriting my reviewi ordered this phone in november but wasnt working properlyso put it aside then in december around 1st i did a reset on phone  it started working properly  good thing about this phone is its battery life goes on  on  on camera is ok no zoom use oneshot instead display is pretty coolive no issues here build of phone again is good pretty for 5k price tag qualcomm quadcore processor again cool  bad thingswell its 4gb of rom shouldve been 8gbbut given windows its again not much to worry about 512 mb ram again shouldve been 1gb but given windows its ok doesnt affect much  overall  price of 5k im a satisfied customer 3 cheers to karbonn for this phone1st timer windows users can definitely buy it but there are other alternatives aswell
6319	Karbonn Titanium Wind W4 (White)	the finish of the body of the phone is very crude and not smooth the screen appearance is also not attractive and pleasing to the eye i wanted to return the phone and buy micromax canvas a 1 but the return was not accepted by the sellers as well as the amazon being their selling partners so like their product the return policy is also not dependable since i do not like it so will not use it
6320	Karbonn Titanium Wind W4 (White)	nice phone for the price paid much better than similarly priced android phones phone is quite light in weight and very comfortable to hold being a windows phone  there are no lags  no hangs  no reboots  nothing  phone works flawlessly  to my surprise  phone came with screen protector  fitted and one more spare in the box connectivity calling wifi etc call quality is satisfactory battery life much better than the competition  however  being a low priced phone  there are some short comings  1 screen is not bright enough 2 touch is a bit sluggish 3 fm not working as expected 4 camera is just average 5 build quality plastic is average  those who are on budget or want to try windows os or want a backup phone  this is perhaps the best one could find but again given the limitations and the price paid for dont expect this phone to work for years this is good enough of 12 years  anyway  who nowadays keeps the same handset for more than 3 years  honestly i am happy with this purchase  i am using it since last 15 days  not a single failure  this is remarkable  in contrast with many pricy phone  costing more than rs 15k  good job karbonn  and amazon for bring it to us  hope this helps thanks for looking
6321	Karbonn Titanium Wind W4 (White)	perfect and affordable as well got it for my mother and she seems happy with it the specification are decent to run games like asphalt 8 and gta sa go for it
6322	Karbonn Titanium Wind W4 (White)	price needs to be effective features are all ok
6323	Karbonn Titanium Wind W4 (White)	dont buy this effing crap crashes always cant keep office open for longexcel claims to have editing document facility but it edits only headers of every table does not edit remaining cells cant play any game  windows is ok but important facilities are missing  1like call forwarding to specific numbers depending on situationyou can have this facility even with non smart phones 2 there is no silent mode you cant switch to silent mode with single key stroke you can reduce the volume to zero from thirty there is some thing called quite hours but that does not work in india just to keep my phone silent i have to fly to usa funny
6324	Karbonn Titanium Wind W4 (White)	bad deal refunded
6325	Karbonn Titanium Wind W4 (White)	this phone is amazingly good with fully professional windows interfacetotally paisa wasoolthis is a very good phone in term of design too
6326	Karbonn Titanium Wind W4 (White)	karbonn titanium wind w4 mobile i have received from amazon online shoppe this mobile network frequently automatically disconnect this mobil used only one day otherwise design also good
6327	Karbonn Titanium Wind W4 (White)	good quality sound good battry with windows 81 latest operating system nice product with value for money phone with lots of free data offers
6328	Karbonn Titanium Wind W4 (White)	nice project 
6329	Karbonn Titanium Wind W4 (White)	i am satisfied
6330	Micromax Bolt A24 (Champange)	this model is pretty good than other mobiles inthis range touch  appearence is awesome ram is not lagging at anytime sound quality is bad but louder no bass and equalizer battery backup  gives 4 hours of internet access and 5 hours of talktime but you have to recharge everyday battery 255 internal memory 114mb  please dont add gmail ac in accounts sync settings it allows automatic download of google play services and takes about 40mb overall good for whatsapp fb internet surf best android for beginners the only con is battery you have to feed everyday 
6331	Micromax Bolt A24 (Champange)	this mobiles dual sim slot one slot is not working mobile hanging regularly so am not satisfied by this product
6332	Micromax Bolt A24 (Champange)	no clarity internet function and device 200 mbso always blockingother is ok
6333	Micromax Bolt A24 (Champange)	simple one at affordable price
6334	Micromax Bolt A24 (Champange)	this is enough for a basic phone font size is small no option to change the size otherwise it is ok
6335	Micromax Bolt A24 (Champange)	nice experience but micromax a24 phone hangs daily
6336	Micromax Bolt A24 (Champange)	all features are gud but there is problem in its diplay
6337	Micromax Bolt A24 (Champange)	cheapest android in world and very nice phone
6338	Micromax Bolt A24 (Champange)	this phone is good enough for this price
6339	Micromax Bolt A24 (Champange)	very good for  micromax bolt24 working
6340	Micromax Bolt A24 (Champange)	it is not too goodbut it is okay
6341	Micromax Bolt A24 (Champange)	cheap and very good product
6342	Micromax Bolt A24 (Champange)	good worth paying it
6343	Micromax Bolt A24 (Champange)	the phone gets overheat
6344	Micromax Bolt A24 (Champange)	not bad
6345	Micromax Bolt A24 (Champange)	it nice
6346	Micromax Bolt A24 (Champange)	rtyty
6347	Micromax Bolt A24 (Champange)	nice
6348	Micromax Bolt A24 (Champange)	good
6349	Micromax Bolt A24 (Champange)	rate star me krna hota hai warna main isse zero deta
6350	Spice Android One Dream UNO Mi-498 (Black)	its been 8 months since i bought this phoneno issues yeta good phone if one wants to switch to smartphone for first time
6351	Spice Android One Dream UNO Mi-498 (Black)	awesome product gifted this phone to my mom last year till now no issues with this phone
6352	Spice Android One Dream UNO Mi-498 (Black)	the day i have recvd im returning it as wifi is not workingcompletely disappointed
6353	Spice Android One Dream UNO Mi-498 (Black)	accept its battery its really a awosome phone
6354	Spice Android One Dream UNO Mi-498 (Black)	this phone is a gud buy i have been using this phone for a long time and i did not face any sort of lag in this phonecamera quality is excellentvoice call quality is best at this ptrice rangebattery of this mobile is averagei recommend this phone to everyonefull paisa vasool device must buytake care
6355	Spice Android One Dream UNO Mi-498 (Black)	good phone battery backup is very less
6356	Spice Android One Dream UNO Mi-498 (Black)	good and best phone on this price
6357	Spice Android One Dream UNO Mi-498 (Black)	go for it i use this mobile for 2 months i dont have face any problem camera was too good in rear and front no lag problem only problem is internal memory is not usable for storing files
6358	Spice Android One Dream UNO Mi-498 (Black)	waste mobile plz dont buy
6359	Spice Android One Dream UNO Mi-498 (Black)	good phone at this price
6360	Micromax Bolt A089 (Black)	worst mobile in the world very bad quality mobile and it has a battry issues dont buy be smart friends i purchased the battery in last 3 months  now 01 06 2015 battery was dead no customer care support we have
6361	Micromax Bolt A089 (Black)	micromax while using micro usb for charging has made it too much inside and hence all other micro usb cannot charge the phone as they dont cross the body to reach charging point embedded deep inside the phone
6362	Micromax Bolt A089 (Black)	it is a very excelent and fantabulous phone its batery power is 2100mah the only thing is its rear camera is 03mp and primary camera is 2mp it has 4gb internal and expandable memory is 32gb and 35mm jack
6363	Micromax Bolt A089 (Black)	pathetic experience and now i can not return it because its been more than 10 days but this phone shows its brutal performance after 1 month touch is not good camera not good hang after every call
6364	Micromax Bolt A089 (Black)	bolt a089 gives some serious competitions to other brands in this price range better than expected customized android 42 is good love it best of all it is extremely light weight 
6365	Micromax Bolt A089 (Black)	product is good it is exactly what shown in site the product is delivered within 7 days so delivery facility is also good allover i like this product and satisfied with this product
6366	Micromax Bolt A089 (Black)	handset is worth the money but after 10 days of buying i am facing loose contact in charger cablewhat should i do return to amazon or micromax
6367	Micromax Bolt A089 (Black)	d phone is very slow and its charging por is ver weakmoreover it becomes too hot on using for a little timethere are also many complaints regarding such phone
6368	Micromax Bolt A089 (Black)	first thanks to amazon excellent  delivery servicei bought this phone on december 6  it is best android budget phone  all satisfied expect camera
6369	Micromax Bolt A089 (Black)	very good phone  purchased for two of my relatives they are using it for past three months  not reported any issues till now battery back is also good
6370	LG L70 DUAL D325 (White)	coll stuff  if u r thinking to buy  a phone at an range of 13k then get this one its an awesome phone as compared to samsung s 3  its really rocks 
6371	LG L70 DUAL D325 (White)	hey friend i bought this phone few months excellent performance better than some samsung galaxies phones in this price range but this phone internal memory is only 15gb so i want to complain amazon customer service update this phone details and write true details this phone and all phones
6372	LG L70 DUAL D325 (White)	yeah the internal memory is low but still it is sturdy and strong with usual lg ui it is great i love this phone i year into usage and it works wonderfully battery last upto 20 hrs all in all i love lg mobiles
6373	LG L70 DUAL D325 (White)	lg l70  low cost and high performance super touch performance camera also so goodbetter then moto g
6374	LG L70 DUAL D325 (White)	never thought a smart phone with front cam will not support a video call by carrier screen response time on double tap is very slow when i compared with an lower end nokia lumia software is little slow but full with features over all satisfactory
6375	LG L70 DUAL D325 (White)	a good value for money product though its being new in market and just launched much accessories like flip case etc are not available
6376	LG L70 DUAL D325 (White)	very poorinternalmemmory is very lowapplications are not downloaded buckwaass not choose this one
6377	LG L70 DUAL D325 (White)	the lg l70 is nice smart phone it works very fast android and just problem is bratty back up is not
6378	LG L70 DUAL D325 (White)	good
6379	Nokia Lumia 525 (Black)	i have been using this phone for past 3 months till now i have no complaints at all for this price u wont get any other better phone il summarize some cons most users would feel cons  no led notification light  no flash  no secondary camera  no wifi direct could be available on win 81 update  battery backup is not great maximum 2 days on average use  no backlignt on capacitive buttons but there is haptic feedback  need an sd card for app installation from pc  there has been some rumors that only class 6 or more sd cards will be supported after 81 update  readability under sunlight is not great ul find it hard under direct sunlight  no file explorer app available  limited bluetooth functionality pros  super awesome touch response  vibrant display  awesome performance  zero lag  plenty of apps are available  awesome camera and associated apps  super awesome call quality  elegant design  almost all games are supported thanks to 1 gb ram  windows 81 update would support file explorers notification panel and more  cortana is awesome except for battery drain though its gonna be available in us only for some time  windows 81 developer previewunofficial windows 81 update can contain bugs update voids your warranty is available for every one
6380	Nokia Lumia 525 (Black)	my 6th windows phone and it didnt disappoint me below are the pros and cons i found after 3 months of usage  pros  1 even though its host a  1430 mah battery with normal usage the charge lasts for two days 2 awesome call quality 3 rocking camera even without flash 4 touch is very good and responsive 5 sound is too good that was never expected 6 no lag at all with the 1 gb ram 7 easy to carry and finish is awesome too 8 good transfer speed both wifi and 3g 9 8gb inbuilt and 64 gb expandable feature for this price is good 10  easy update to windows 81  cons  1 no flash and no front cam 2 not producing good sound quality while using music player 3 less apps when compared to ios and google play  so just go ahead and buy it rather than getting lagging android phones out there for cheap prices
6381	Nokia Lumia 525 (Black)	the very good phone by nokia very impressive look and also nice quality ram is also good amount in this price
6382	Nokia Lumia 525 (Black)	whiile replying to any mail you can not attach file except pictures mean u can not attach word excel text etc
6383	Nokia Lumia 525 (Black)	first things first have been locked to symbian  nokia n8 since my tryst with mobility began and my brush with android has been limited to micromax funbook i am not an avid social networker nor do i use mobile email facility to use have a  softcorner for nokia brand was looking for an ideal gift for sub 10000 for so who needed to be initiated to the world of present day technology  also to expect a wowy expression from the recipient  after weighing various options limited to sony  nokia as was not at all interested to add to the ubiquitous samsung population zeroed in on lumia brand with lumia 520  525 making the grade superior battery  memory tilted the scale in 525s black favour i am glad it did as i feel so happy to watch my lil ones aiding their action heroes negotiate challenges thrown at them with ease  definitely without hiccups  reasons for buying lumia 525 black  found windows to be nonintrusive i say this because i have heard several of my colleagues complaining about googles penchant for collatingculling infomation from various sources viz emails facebook etc  putting it right there in your contacts without knowing whether the bonafide owner really finds this useful  decent looking elegant not eye catching not flashy no chrome plating or silver borders here silent worker  had been a great fan of nokias drive nokia music  nokia maps as an avid runner  driving entusiast mapping my speed at different terrains  finding routes have been greatly eased since i owned an n8  my son is hooked to nokia maps too  looked like a perfect gift for a person uninitiated to the ever expanding technological  world of  mobility i was not disappointed at all  experience post buying  no issues with windows os albeit we find it more intuitive smooth hiccup free  simple  completely satisfied  one aspect which every buyer of the phone should know beforehand which i was unaware of the alarm function of the phone works only with phone in on condition i found out after having missed my running schedule once now its almost a fortnight since the phone found its way into our lives we have made peace with this aspect although we do miss the feature as there are very bright chances that unwarranted phone calls jolts u out of sleep in the middle of the night we had the habit of switching off our mobiles before closing for the day  final word health conscious people looking for sub 10000 phones having passion for the outdoors wanting to break the clutter  not apprehensive of embracing a new platform can readily take the plunge the journey would be joyful  you will surely have lots of fun  pleasant surprises along the way  so readers should now know who the recipient of this gift was
6384	Nokia Lumia 525 (Black)	excellent windows phone in this range awesome phone 1gb ram simply powerful phone very sleek and glossy smoothy finish simply superb
6385	Nokia Lumia 525 (Black)	pros compact and pocketable wonderful touch screen user interface is easy very fresh and lively than android phones not many applications to boast of but all essential apps are there nokia music is free for 3 months and you will get some good music from the nokia store but the music file format is a little different than the usual mp3 economical price easy connectivity internet experience is fairly good and so is the gaming camera is good under day light and the music experience is great cons feel a little flimsy without a protective cover no front camera and no flash for the primary camera some problems with managing the files especially the music files overall a great buy for me as i like it very much right now
6386	Nokia Lumia 525 (Black)	awesome phone for a range of 10k apps arent much but still increasing in in wp8 doesnt lag even a bit worth the investment better than 520 anyday
6387	Nokia Lumia 525 (Black)	good windows phonenokia music store and other apps are also very good very handycamera somewhat averagebattery backup normalat last very good service by amazon india
6388	Nokia Lumia 525 (Black)	good product and  superb delevry frm amazon  good camerasoundn internal memory 4gb  got this  best price 8999  very happy
6389	Nokia Lumia 525 (Black)	best budget phone with excellent build up qualityits nokia standards below 10k you cant find any other phone matching the standards with this given budget pros 1 brilliant display with smooth touch screen even work smooth when operated with gloves 2good battery life 15 to 2 days 3ram 1gb  no lags in playing high quality games 4 good back camera with auto focus 5 lots of apps equivalent to apple store and play store 6 no heating problems 7 superb call quality and excellent noise cancellation 8 here maps and here drive an excellent app  with preloaded maps for people who travel most  and even for all its works without data connection  whereas in android phones you need data connection to load maps maps are very accurate and i guarantee you wont get lost  9 cortana 811 v an excellent app like sirsi in apple phones microsoft doing a good job cons 1no front camera for selfiesbut windows has a solution to this an app lumia selfie it takes selfies with back camera 2no equalizers for music 3no dual sim 4no backlit light for icons 5data cable is very small  overall its a very good phone within a given budget limitation just go for it if you are looking range of 10ki am happy and looks professional phones with lots of decent apps and per loaded office 365
6390	Nokia Lumia 525 (Black)	if u are going for windows platform then go for thisif not windows isthere are ample of choices  but this phone is awesome at its price comparing it with all the windows phone in this price group u will find  1 extra feature in lumia 525 eg lumia 520 has 512 ram525 has 1gb of ram lumia 530 has 512 ramno proximity sensorsno light sensons lumia 525 has all these talking abt its performance trust me it will never let u down in front of ur friends starting wit music and ending to office use this phone will give ub100 u can play high end gamesu can enjoy a heart touching musicon headphones call quality is awesomecamera is awesome in dayblight a bit fussy in night but managablesensors work smoothlykeyboard is user friendly and correct mistake as it make ur typing more fastit catches voice commands easilylike call mamacall dadyopen camera 128247 etc point it works without internet as in android phone internet is req for thisfriends its true windows has limited aap support but thats not big dealu will be getting all important apps which will be required by u to do all ur works soi will suggest u to buy it a game 127918 changer from nokia thanks
